id,category,created_at,external_games,keywords,name,similar_games,slug,tags,updated_at,url,checksum,cover,first_release_date,involved_companies,platforms,release_dates,screenshots,storyline,summary,videos,websites,age_ratings,aggregated_rating,aggregated_rating_count,game_modes,genres,player_perspectives,rating,rating_count,themes,total_rating,total_rating_count,alternative_names,collection,ports,artworks,follows,franchise,franchises,parent_game,game_engines,multiplayer_modes,status,hypes,dlcs,bundles,expansions,expanded_games,version_parent,version_title,remakes,standalone_expansions,remasters
135342,0,6/23/20 18:30,"[1883283, 2001701, 2005665]","[78, 521]",Fallen Legion Revenants,"[28010, 57372, 78632, 80916, 81249, 96217, 103303, 105049, 106987, 115280]",fallen-legion-revenants,"[1, 268435468, 268435487, 536870990, 536871433]",10/5/21 22:28,https://www.igdb.com/games/fallen-legion-revenants,0c053a88-592c-7007-bed8-84fe2f13cd7b,124285,1613433600,"[131282, 131283]","[48, 130]","[224300, 224301, 224302, 224303, 315034, 315035]","[417156, 417157, 417158, 417159]",,"Your choices will decide the fates of many in Fallen Legion Revenants! The world is covered in miasma, and the remnants of mankind have taken refuge in a floating castle ruled by a madman. Swap between manipulating events within Welkin Castle as the cunning Lucien and fighting off monsters in the wasteland below as the vengeful Rowena in this real-time action RPG.","[37712, 44320]","[145057, 145058]",[32738],53,1,[1],"[12, 31]",[4],,,[1],53,1,,,,[9595],,,,,,,,,,,,,,,,,
108764,0,9/6/18 8:13,"[1458074, 1709739]",,StarHorse Pocket,,starhorse-pocket,,2/2/21 13:39,https://www.igdb.com/games/starhorse-pocket,e54d05e2-d0e1-9297-a9da-f9f75b71ae79,128852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76220,1,11/23/17 21:15,[2033528],"[541, 1308, 3257]",Dead by Daylight: The Last Breath Chapter,"[18866, 26192, 68287, 89562, 102584, 103298, 106079, 109550, 111130, 115835]",dead-by-daylight-the-last-breath-chapter,"[1, 19, 21, 23, 536871453, 536872220, 536874169]",7/26/21 4:26,https://www.igdb.com/games/dead-by-daylight-the-last-breath-chapter,6c7d87bf-2fe7-805b-359d-5f0c4e90e7f8,90968,1471478400,"[58533, 58534]",[6],[129545],"[354622, 354623, 354624, 354625, 354626, 354627]","Wretched minds, screaming in the dark can still be heard late at night. A Nurse with an equally distorted mind as those she treated. A Survivor with catlike movements. And an asylum that nobody left sane...or alive.","The Last Breath is the first Chapter for Dead by Daylight. It provides a glimpse of the effect of insanity in its purest and most violent form, as players gets to visit the asylum Crotus Prenn. You’ll also meet a new Killer, the Nurse, and the Survivor Nea Karlsson. 
 
The Last Breath is a FREE Chapter for Dead by Daylight and it includes a new Killer, Survivor and a map.","[16860, 16861]","[62652, 62653, 131893, 131894, 131895, 131896]",,,,"[2, 3]",,"[1, 2]",,,"[1, 19, 21, 23]",,,[12778],6013,,,,,,18866,,,,,,,,,,,,,
72929,0,10/5/17 0:00,"[136904, 1876705]",,Nova Usagi no Game de Ryuugaku!? DS,,nova-usagi-no-game-de-ryuugaku-ds,,8/26/20 0:00,https://www.igdb.com/games/nova-usagi-no-game-de-ryuugaku-ds,028430e5-9588-b7d5-ccf4-c80cf9b0b6b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85978,0,2/2/18 0:00,"[153313, 1867978]",,Scenery Collection: Set B,,scenery-collection-set-b,,8/26/20 0:00,https://www.igdb.com/games/scenery-collection-set-b,9e0be83f-7947-35bd-8881-cbbbe948115c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156129,0,7/13/21 15:55,"[2029143, 2073237]",,Destroy The Hexons,,destroy-the-hexons,,8/26/21 10:03,https://www.igdb.com/games/destroy-the-hexons,aceaab0f-ca28-7659-1f25-3e1258189c19,171749,,,,,"[525922, 525924, 525927, 525929, 525931, 525933, 525934]",,"Destroy The Hexons is a minimalist puzzle game that mixes cannons, balls, hexons and strategy. Position the cannons in the right place within the hexagonal grid so that they throw the balls into the hexons and destroy them all at once.",,[198721],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134069,0,5/19/20 17:30,[1974224],"[281, 2004, 2555, 3384, 9116, 24124, 25327, 29426]",Toadette Strikes,"[28070, 115276, 134068, 134295, 134296, 135090, 135094, 135096, 135098, 135125]",toadette-strikes,"[1, 268435464, 536871193, 536872916, 536873467, 536874296, 536880028, 536895036, 536896239, 536900338]",7/20/21 14:09,https://www.igdb.com/games/toadette-strikes,fe865553-df35-e3c8-75a1-b6fb4e7c92e0,132337,1421971200,"[99398, 101459]",[6],[196406],"[384737, 384738]",,"Toadette Strikes is a fan game by Thunder Dragon, sequel to Toad Strikes Back.
It is a side-scroller platformer with mechanics borrowed from the Super Mario series, mainly Super Mario Bros. 2.",[36150],"[141062, 141063]",,,,[1],[8],[4],,,[1],,,[36140],6221,,,,,,,,,,,,,,,,,,,
58140,0,9/6/17 0:00,"[106672, 1905270]",,Rock Gods Tap Tour,,rock-gods-tap-tour,,8/26/20 0:00,https://www.igdb.com/games/rock-gods-tap-tour,e3fe68db-8973-8cd7-4327-c4b9b0db1330,35626,,,,,,,A clicker game from Ubisoft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58149,0,9/6/17 0:00,"[106685, 1905262]",[166],Space Warrior: The Origin,"[10212, 69020, 70998, 73199, 77475, 78198, 78577, 80837, 82702]",space-warrior-the-origin,[536871078],8/26/20 0:00,https://www.igdb.com/games/space-warrior-the-origin,19aafdb1-c99e-f4d0-e609-b98854a3d09e,35638,,,,,,,A shoot 'em up game from Caliburnus Limited.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58788,0,9/6/17 0:00,"[108220, 254174]",[4222],Fly to KUMA,"[53016, 56876, 57190, 58336, 59093, 60196, 76368, 81065, 83158]",fly-to-kuma,[536875134],1/22/18 0:00,https://www.igdb.com/games/fly-to-kuma,085458b7-9d0b-b057-1ae7-529dc2902f08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106463,0,7/30/18 12:53,"[1329329, 1614933, 1911684]",,Boom Brothers,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",boom-brothers,"[1, 268435488]",7/26/21 3:52,https://www.igdb.com/games/boom-brothers,93b1124a-9d03-ebe7-fd8f-e5538df4e6d2,150368,,,,,"[240750, 240751, 240752, 240753, 240754, 240755, 240756, 240757, 240758, 240759, 240760, 240761]",,"Boom Brothers is a team based multiplayer third person shooter with vehicular combat. Customise your soldier's look and talk with teammates and enemies through text to speech chat! 
 
Fly fighter and bomber planes, drive tanks and jeeps and fight alongside your friends in Boom Brothers.",,"[87068, 112889]",,,,"[1, 2]",[32],,,,[1],,,,,,[25022],,,,,,,4,,,,,,,,,,
107933,0,9/3/18 8:32,"[1464985, 1956891]",,Whispering Flames,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",whispering-flames,[268435488],7/26/21 12:59,https://www.igdb.com/games/whispering-flames,362e06f1-156f-f46f-cbaa-d211114a6a8c,,,,,,"[248764, 248765, 248766, 248767, 248768, 248769, 248770, 248771, 248772]",,"Whispering Flames is a fantasy visual novel. Neoth, a young prince tired of his troublesome royal duties, meets a curious, cheerful girl. This event turns everything on its head.",,[89305],,,,[1],[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,0,12/12/15 0:00,"[16641, 136185, 1719980, 1921082]","[103, 107]",Metal Masters,"[1235, 1236, 17548, 61985, 72605, 80282, 89550, 112589, 114145]",metal-masters,"[268435460, 536871015, 536871019]",11/2/20 0:00,https://www.igdb.com/games/metal-masters,8af34cac-b9ee-30a7-3a2a-5261e5da5c21,56070,694137600,"[111963, 111964, 111965, 111966]","[16, 33, 63]","[42117, 216535, 216536]",,,Metal Masters is an Amiga beat'em up arcade game released in 1991 by Infogrames.,,,,73,1,,[4],[4],27,1,,50,2,,,,,,,,,,,,,,,,,,,,,
28029,0,4/1/17 7:07,,[3603],Half-Life 3,"[306, 55038, 103276, 103298, 103301, 103329, 105049, 105269, 113114, 113362]",half-life-3,"[1, 18, 268435461, 536874515]",10/10/21 19:11,https://www.igdb.com/games/half-life-3,17780707-df71-5b6c-3320-071b7e930060,84270,,[96884],,,[129166],,The long awaited final part of the Half-Life saga.,,,,,,[1],[5],[1],,,"[1, 18]",,,"[28437, 37602, 37603, 37604]",35,,,44,,,,,,7,41,,,,,,,,,
116716,0,3/29/19 10:38,"[1713999, 1946007]",,Horse Riding Tales,"[25311, 35994, 37419, 78632, 81680, 96217, 103303, 105049, 106987, 120268]",horse-riding-tales,"[1, 268435466, 268435468, 268435469, 268435487]",7/26/21 13:18,https://www.igdb.com/games/horse-riding-tales,b7628da6-e26d-2125-ce28-824bc8f6a5ff,,,,,,"[303971, 303972, 303973, 303974, 303975]",,The horse riding game of your dreams is finally here. Online adventures await!,,"[106326, 106327]",,,,"[1, 2, 5]","[10, 12, 13, 31]",,,,[1],,,,,,,,,,,,,,,,,,,,,,,
176459,0,10/15/21 11:30,[2134669],,Dangers Afloat,"[11362, 17613, 17886, 55888, 65827, 76340, 77038, 111043, 112754, 119156]",dangers-afloat,[268435471],10/15/21 11:58,https://www.igdb.com/games/dangers-afloat,7316c2a5-5421-5347-9c76-6b2e93f8b6cc,,,,,,"[663772, 663775, 663776, 663778, 663780, 663782, 663785]",,Strategy Party Game,[56264],[236039],,,,,[15],,,,,,,,,,[54939],,,,,,,,,,,,,,,,,
67706,5,9/15/17 9:37,"[131471, 1879726]","[5, 69, 453, 1120, 2511, 6732]",Zombie Panic!,"[13189, 13210, 18225, 19817, 25646, 28751, 37016, 58388, 77034, 103298]",zombie-panic,"[19, 268435461, 536870981, 536871365, 536872032]",8/15/21 20:01,https://www.igdb.com/games/zombie-panic,531acc15-48d7-8590-45f4-d3e4b985d9dc,166665,1099180800,,[6],[214762],,,Zombie Panic is a cooperative survival horror Half-Life Modification that pits a group of survivors up against the walking dead. Your goal is to complete a number of objectives to reach safety or take out the remaining zombies still lingering in the area.,,[157783],,,,"[2, 3]",[5],[1],,,"[1, 19]",,,,,,,,,,231,[4],,,,,,,,,,,,
134593,0,6/11/20 0:00,[1952239],"[386, 1074, 23127, 25755]",Ungrounded,"[10039, 28070, 37419, 55190, 89597, 96217, 111130, 113895, 116681]",ungrounded,"[1, 268435464, 268435488, 536871298, 536871986, 536894039, 536896667]",11/6/20 0:00,https://www.igdb.com/games/ungrounded,4cf32426-95c5-c8a7-8e13-fe7e78f906db,110519,1483833600,[101612],"[3, 6, 14]","[199578, 199579, 199580]","[392559, 392560, 392561, 392562]",,"Plant trees and climb through their branches to reach the sun. Select for the beautiful, the strange, the fantastic - and use your platforming skills to navigate the custom level you'll grow from scratch.",,"[143370, 143371]",,,,[1],"[8, 32]",[4],,,[1],,,,,,,,,,,[400],,,,,,,,,,,,
43191,0,7/3/17 0:00,"[59532, 106198, 1905500]",,Power League IV,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",power-league-iv,[268435470],8/26/20 0:00,https://www.igdb.com/games/power-league-iv,abd6996a-316e-d620-67f6-df4f45552747,,684374400,,[86],[90735],,,Baseball game.,,,,,,,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,
91470,0,3/15/18 0:00,"[129907, 1880739]",,Silas,,silas,,8/26/20 0:00,https://www.igdb.com/games/silas,2e3ad0ca-ac8d-8485-8275-160f0dc15f0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74562,0,10/19/17 0:00,[1979788],,Re: Zero -Life in Another World in VR,,re-zero-life-in-another-world-in-vr,,11/6/20 0:00,https://www.igdb.com/games/re-zero-life-in-another-world-in-vr,ec043dc0-cc48-7ec3-be61-7f541a63cfb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119404,0,6/12/19 0:00,[1969184],,Golf Construction Set,"[14733, 109606, 116343, 116349, 116350, 116351, 116352, 116353, 120795]",golf-construction-set,[268435470],11/6/20 0:00,https://www.igdb.com/games/golf-construction-set,fa053161-8864-b292-6270-1d1ca5dab64c,75174,504835200,[79942],[15],[171206],"[308012, 308013, 308014]",,"One to four players can compete in Match or Tournament Play, with individual handicaps. Wind, temperature and ground condition can be entered or randomly determined by the computer. When playing, the left half of the screen shows the situation from the player's point of view, and the right half shows a map of the course. The player can select between different clubs. For each shot, you can individually select the direction, the angle of attack, and the spin. The strength of the shot must be carefully timed.",,,,,,[1],[14],[3],,,,,,,,,,,,,,,,,,,,,,,,,,
56171,0,9/1/17 0:00,"[102721, 1926261]",[1495],Pillow Fort,"[76253, 100800, 103301, 103302, 111130, 112589, 113895, 115276, 120268]",pillow-fort,"[1, 536872407]",8/26/20 0:00,https://www.igdb.com/games/pillow-fort,dc2f1c9f-6a0b-1cd3-ee68-28657e96249a,31317,,,,,,,Pillow Fort is a game about a kid defending his pillow fort against nightmares.,,,,,,,,,,,[1],,,,,,,,,,,,,,,,,,,,,,,
79272,0,12/29/17 0:00,"[123308, 1896619]","[2875, 4158]",Ballochet 3,"[10141, 10603, 18011, 25222, 26223, 60044, 82953, 87507, 95776]",ballochet-3,"[268435465, 536873787, 536875070]",8/26/20 0:00,https://www.igdb.com/games/ballochet-3,bd289ca9-6b39-abb9-bf32-8b4b8ee6fb95,57438,,,,,,,Ballochet 3 is a game released on Xbox Live Indie Games.,,,,,,,[9],,,,,,,,,,,,,,,,,,,,,,,,,,,
131738,0,3/2/20 0:00,[1974502],,Now That's What I Call Games 2,"[25311, 28070, 79392, 89597, 105049, 111130, 116681, 118313, 120268]",now-thats-what-i-call-games-2,"[1, 268435464, 268435471, 268435487, 268435489]",11/6/20 0:00,https://www.igdb.com/games/now-thats-what-i-call-games-2,d3a30daf-7415-4b76-2478-d320f20b9285,93697,757296000,[93766],[114],[190165],"[374502, 374503, 374504]",,"Amiga CD32 compilation of 100 PD and Shareware games, also includes a few demos.",,,,,,[1],"[8, 15, 31, 33]","[3, 4]",,,[1],,,,,,,,,,,,,,,,,,,,,,,
108767,0,9/6/18 0:00,"[1458067, 1911183]",,Shooters Solitude System4,,shooters-solitude-system4,,8/26/20 0:00,https://www.igdb.com/games/shooters-solitude-system4,7ed89112-e2f7-4f70-8c2a-822870cd3e42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15202,0,12/12/15 0:00,[1948679],,All Aboard!: The Microgauge Train Set,,all-aboard-the-microgauge-train-set,,11/6/20 0:00,https://www.igdb.com/games/all-aboard-the-microgauge-train-set,f5f498a5-3d03-93ae-c913-7f40b52575c8,,599529600,,[63],[42016],,,,,,,,,,,,,,,,,[5867],,,,,,,,,,,,,,,,,,,,
77279,0,12/11/17 0:00,"[133710, 1878449]","[117, 1025, 1495, 4134]",Qualia,"[19376, 20329, 36198, 38030, 55190, 58095, 68286, 75242, 78770]",qualia,"[268435461, 536871029, 536871937, 536872407, 536875046]",8/26/20 0:00,https://www.igdb.com/games/qualia,05ea711d-bf2d-1d1c-dd1a-63d5439eb83e,56478,,,,,,,A doujin shmup game.,,,,,,,[5],,,,,,,,,,,,,,,,,,,,,,,,,,,
28304,0,4/28/17 0:00,"[89, 1959815]",[2139],30th Century Post Office,"[28277, 65827, 75948, 81275, 102420, 106992, 108778, 111130, 113895]",30th-century-post-office,"[268435488, 536873051]",11/6/20 0:00,https://www.igdb.com/games/30th-century-post-office,6c63e207-b0f3-13b3-6169-d7d8e6011765,105456,1493251200,[46206],"[6, 163]","[159658, 159659]","[42380, 42381, 42382, 42383, 42384]","The Earth Transit Authority, trying to cut costs has hired you to perform tasks once performed by a more expensive robot. It is your job to sort Proprietary Units for Transport and Containment, objects created by the ETA to simplify transportation of goods all around the world. But your task will not remain so simple, as the ETA continues to increase your workload, and their profit margins. 
 
In light of humanity's newfound importance, a small group of new employees are taking advantage of the situation to try and topple the status quo. Assist your fellow humans by moving the resistance's equipment, or maintain the status quo, siding with your robotic overlords. The choice is yours.","In the 30th century, robots have taken over the Earth. Humanity's numbers are dwindling, but rising robot labour costs have created a need to increase human labour forces to save costs. Some are taking this as an opportunity to destroy the robotic status quo.",[13500],[21701],,,,[1],[32],[7],,,,,,,,,,,,,,,,4,,,,,,,,,,
24264,0,9/22/16 19:10,"[136404, 1742763, 1876955]",,A Witch's Tale,"[1447, 35737, 49414, 51213, 56036, 99118, 111287, 112082, 112191, 112416]",a-witchs-tale,[268435468],7/29/21 3:06,https://www.igdb.com/games/a-witchs-tale,df85ed18-b89f-b5a0-1f7c-50a50b32297c,126186,1255392000,"[93292, 93293]",[20],[189164],"[372455, 372456, 372457, 372458, 372459, 372460, 372461, 372462]","1,000 years ago, a tribe of powerful witches who used potent, dangerous magic lived beneath the world. One day, the witches invaded the surface world. When all seemed lost, the mystical Alice appeared. She used the witches' own magic against them and sealed them away. They say the Witch Queen still lurks beneath the land, waiting for her chance to return to power.","A young witch-in-training named Liddell unleashes an ancient evil known as the Eld Witch while searching for powerful magic. The Eld Witch plunges the world into chaos with her monstrous forces, so Liddell, with the help of her vampire companion Loue, sets off to make things right. Players draw magical runes to combat the creatures they encounter in turn-based RPG battles with status effects and elements to consider. Along the way through these fairy tale kingdoms, Liddell receives help in battle from magical dolls she collects. Exploring dungeons and solving puzzles brings her closer to ridding the kingdoms of the curse of the Eld Witch, but she must take care of her dolls assistants along the way to ensure they can help her in combat.",,"[94967, 94968]",,55,2,[1],[12],[3],46,0,,50.5,2,[68586],,,,,,,,,,,,,,,,,,,,
677,0,10/4/11 0:00,"[115900, 1923626]","[56, 992, 1375, 1495, 2049, 4134, 4698]",EF2000 v2.0,"[17130, 19150, 20342, 44242, 55173, 55190, 56033, 63138, 77529]",ef2000-v2-0,"[32, 268435464, 268435469, 536870968, 536871904, 536872287, 536872407, 536872961, 536875046, 536875610]",8/26/20 0:00,https://www.igdb.com/games/ef2000-v2-0,db2ab8c9-5420-a9c5-cc6f-ffc343e41292,626,872985600,"[1573, 1574]",[6],[2850],,,"The next version of N/N+ from Metanet Software is available as freeware on PC with level editor, legacy levels and two player co-op.",,,,83,1,"[1, 2]","[8, 13]",[1],,,[32],83,1,,160,,,1,,,,,,,,,,,,,,,,
74887,0,10/25/17 0:00,[1947714],[2132],Heat Wave: Offshore Superboat Racing,"[78511, 96476, 103301, 105011, 109292, 113895, 114286, 118871, 120268]",heat-wave-offshore-superboat-racing,"[1, 32, 268435466, 536873044]",11/6/20 0:00,https://www.igdb.com/games/heat-wave-offshore-superboat-racing,b6db4e07-6f73-f560-ebc3-92992871b1f9,43443,662601600,"[56209, 56210]","[13, 15, 16, 63]","[124203, 124204, 124205, 124206]",,,,,,,,,[1],[10],[1],,,"[1, 32]",,,"[12196, 12197]",,,,,,,,,,,,,,,,,,,,
38463,0,6/20/17 0:00,"[56563, 103757, 1925654]",,King's Field: Additional II,"[1447, 25636, 35737, 49414, 50786, 51213, 56036, 111287, 112082]",kings-field-additional-ii,[268435468],8/26/20 0:00,https://www.igdb.com/games/kings-field-additional-ii,47fdbaf9-e676-c018-67a7-2955ac91aae0,,1159056000,,[38],[87180],,,,,,,,,,[12],,,,,,,,,,,,,,,,,,,,,,,,,,,
28315,0,4/28/17 9:52,"[290253, 577317, 1748178, 1909696, 2006971, 2069025]","[72, 1099, 2871, 3692]",Solo,"[27266, 28070, 55190, 80916, 89597, 96217, 106987, 106992, 108778, 110503]",solo,"[268435464, 268435465, 268435468, 268435487, 268435488, 536870984, 536872011, 536873783, 536874604]",10/1/21 9:14,https://www.igdb.com/games/solo,54cbfb11-242e-40a3-7974-4eb7fb5eda9c,76072,1524700800,"[135090, 135091]","[6, 130]","[151797, 249771]","[42445, 42446, 42447, 42448, 42449]",,"Solo is a puzzle exploration game in which a sailor is traveling through a vast archipelago, solving puzzles, wondering about love. A personal experience both for puzzle lovers and creative indie games aficionados. 
 
Solo is a game about love.  
 
About love as fuel, the force that drive us. 
 
It is a universal feeling, but each of us experiences it in a different way. Individually, it holds different meanings depending on a variety of factors such as: culture, gender, sexuality or traumas. That's why Solo will explore this theme in an introspective way, to have the players identify and reflect on their own experiences.","[13515, 13516, 13517, 13518, 19257, 19258]","[75597, 111524, 111525, 111526, 111533, 120665]",[39401],74,3,[1],"[8, 9, 12, 31, 32]",[2],70,2,,72,5,[49390],,,"[7678, 7679]",1,,,,[13],,,,,,,,,,,,
